Course_Name,Course_Level,Course_Type,Cource_Description,University_Name,Link
Bachelor of Environmental Engineering (Honours) / Bachelor of Science,,,,University of Newcastle,https://www.newcastle.edu.au/degrees/bachelor-of-environmental-engineering-honours-science
Bachelor of Environmental Science and Management,,,,University of Newcastle,https://www.newcastle.edu.au/degrees/bachelor-of-environmental-science-and-management
Bachelor of Environmental Science and Management (Honours),,,,University of Newcastle,https://www.newcastle.edu.au/degrees/bachelor-of-environmental-science-and-management-honours
Bachelor of Environmental Science and Management / Bachelor of Business,,,,University of Newcastle,https://www.newcastle.edu.au/degrees/bachelor-of-environmental-science-and-management-business
Bachelor of Exercise and Sport Science,,,,University of Newcastle,https://www.newcastle.edu.au/degrees/bachelor-of-exercise-and-sport-science
Bachelor of Exercise and Sport Science (Honours),,,,University of Newcastle,https://www.newcastle.edu.au/degrees/bachelor-of-exercise-and-sport-science-honours
Bachelor of Mechanical Engineering (Honours),,,,University of Newcastle,https://www.newcastle.edu.au/degrees/bachelor-of-mechanical-engineering-honours
Bachelor of Mechanical Engineering (Honours) / Bachelor of Business,,,,University of Newcastle,https://www.newcastle.edu.au/degrees/bachelor-of-mechanical-engineering-honours-business
Bachelor of Mechanical Engineering (Honours) / Bachelor of Mathematics,,,,University of Newcastle,https://www.newcastle.edu.au/degrees/bachelor-of-mechanical-engineering-honours-mathematics
Bachelor of Mechanical Engineering (Honours) / Bachelor of Mechatronics Engineering (Honours),,,,University of Newcastle,https://www.newcastle.edu.au/degrees/bachelor-of-mechanical-engineering-honours-mechatronics
Bachelor of Mechanical Engineering (Honours) / Bachelor of Science,,,,University of Newcastle,https://www.newcastle.edu.au/degrees/bachelor-of-mechanical-engineering-honours-science
Bachelor of Mechatronics Engineering (Honours),,,,University of Newcastle,https://www.newcastle.edu.au/degrees/bachelor-of-mechatronics-engineering-honours
Bachelor of Mechatronics Engineering (Honours) / Bachelor of Business,,,,University of Newcastle,https://www.newcastle.edu.au/degrees/bachelor-of-mechatronics-engineering-honours-business
Bachelor of Mechatronics Engineering (Honours) / Bachelor of Electrical and Electronic Engineering (Honours),,,,University of Newcastle,https://www.newcastle.edu.au/degrees/bachelor-of-mechatronics-engineering-honours-electrical-and-electronic
