Faculty,Area of Study,Area of Study Code,Level,Offered,Unit Code,Unit Name,More Info,Notes
Arts and Social Sciences,English,ENGL,UG,Semester 2,ENGL3633,Introduction to Old English,https://sydney.edu.au/courses/units-of-study/2019/engl/engl3633.html,
Arts and Social Sciences,English,ENGL,UG,Semester 1,ENGL3642,Medieval Literature: Dreams and Visions,https://sydney.edu.au/courses/units-of-study/2019/engl/engl3642.html,
Arts and Social Sciences,English,ENGL,UG,Semester 2,ENGL3655,The Literary in Theory,https://sydney.edu.au/courses/units-of-study/2019/engl/engl3655.html,
Arts and Social Sciences,English,ENGL,UG,Semester 2,ENGL3696,Advanced Creative Writing,https://sydney.edu.au/courses/units-of-study/2019/engl/engl3696.html,
Arts and Social Sciences,English,ENGL,UG,Semester 2,ENGL3705,Writing Country: Indigenous Ecopoetics,https://sydney.edu.au/courses/units-of-study/2019/engl/engl3705.html,
Arts and Social Sciences,English,ENGL,UG,Semester 2,ENGL3708,Love and Desire in Early Modern England,https://sydney.edu.au/courses/units-of-study/2019/engl/engl3708.html,
Arts and Social Sciences,English,ENGL,UG,Semester 2,ENGL3709,Global Literature and Times of Perpetual War,https://sydney.edu.au/courses/units-of-study/2019/engl/engl3709.html,
Arts and Social Sciences,English,ENGL,UG,Semester 1,ENGL3710,Utopias and Dystopias: Literature; Films; TV,https://sydney.edu.au/courses/units-of-study/2019/engl/engl3710.html,
Arts and Social Sciences,English,ENGL,UG,Semester 1,ENGL3711,Travellers' Tales,https://sydney.edu.au/courses/units-of-study/2019/engl/engl3711.html,
Arts and Social Sciences,English,ENGL,UG,Semester 1,ENGL4113,Approaches to Critical Reading,https://sydney.edu.au/courses/units-of-study/2019/engl/engl4113.html,Requires closely-related major AND several semesters of relevant studies; Enrolment quota (limited places available)
Arts and Social Sciences,English,ENGL,UG,Semester 2,ENGL4114,Approaches to Literary History,https://sydney.edu.au/courses/units-of-study/2019/engl/engl4114.html,Requires closely-related major AND several semesters of relevant studies; Enrolment quota (limited places available)
Arts and Social Sciences,English,ENGL,UG,Semester 1,ENGL4115,Approaches to Global English Literatures,https://sydney.edu.au/courses/units-of-study/2019/engl/engl4115.html,Requires closely-related major AND several semesters of relevant studies; Enrolment quota (limited places available)
Arts and Social Sciences,English,ENGL,UG,Semester 2,ENGL4116,Approaches to Genre,https://sydney.edu.au/courses/units-of-study/2019/engl/engl4116.html,Requires closely-related major AND several semesters of relevant studies; Enrolment quota (limited places available)
Arts and Social Sciences,European Studies,EUST,UG,Semester 1,EUST1001,European Identity in the 21st Century,https://sydney.edu.au/courses/units-of-study/2019/eust/eust1001.html,
Arts and Social Sciences,European Studies,EUST,UG,Semester 2,EUST1002,Visions of Contemporary Europe,https://sydney.edu.au/courses/units-of-study/2019/eust/eust1002.html,
Arts and Social Sciences,European Studies,EUST,UG,Semester 1,EUST2005,Institutions of the European Union,https://sydney.edu.au/courses/units-of-study/2019/eust/eust2005.html,
Arts and Social Sciences,European Studies,EUST,UG,Semester 2,EUST2010,Migrations and Asylum in the EU,https://sydney.edu.au/courses/units-of-study/2019/eust/eust2010.html,
Arts and Social Sciences,European Studies,EUST,UG,Semester 1,EUST2020,Screening Europe: After 1989,https://sydney.edu.au/courses/units-of-study/2019/eust/eust2020.html,
Arts and Social Sciences,European Studies,EUST,UG,Semester 2,EUST2611,European and Middle Eastern Myth and Legend,https://sydney.edu.au/courses/units-of-study/2019/eust/eust2611.html,
Arts and Social Sciences,European Studies,EUST,UG,Semester 2,EUST3001,Europe in Theory,https://sydney.edu.au/courses/units-of-study/2019/eust/eust3001.html,
Arts and Social Sciences,European Studies,EUST,UG,Semester 2 - Intensive July,EUST3003,Europe: Energy and the Environment,https://sydney.edu.au/courses/units-of-study/2019/eust/eust3003.html,
Arts and Social Sciences,European Studies,EUST,UG,Semester 1,EUST4113,Researching Europe: Methods and Concepts,https://sydney.edu.au/courses/units-of-study/2019/eust/eust4113.html,Requires closely-related major AND several semesters of relevant studies; Enrolment quota (limited places available)
Arts and Social Sciences,European Studies,EUST,UG,Both semesters,EUST4114,Global Europe,https://sydney.edu.au/courses/units-of-study/2019/eust/eust4114.html,Requires closely-related major AND several semesters of relevant studies; Enrolment quota (limited places available)
Arts and Social Sciences,Film Studies,FILM,UG,Semester 1,FILM4113,What is Cinema Studies?,https://sydney.edu.au/courses/units-of-study/2019/film/film4113.html,Requires closely-related major AND several semesters of relevant studies; Enrolment quota (limited places available)
Arts and Social Sciences,Film Studies,FILM,UG,Semester 2,FILM4114,The Cinematic Experience,https://sydney.edu.au/courses/units-of-study/2019/film/film4114.html,Requires closely-related major AND several semesters of relevant studies; Enrolment quota (limited places available)
Arts and Social Sciences,French Studies,FRNC,UG,Semester 1,FRNC1601,Introductory French 1,https://sydney.edu.au/courses/units-of-study/2019/frnc/frnc1601.html,
Arts and Social Sciences,French Studies,FRNC,UG,Semester 2,FRNC1602,Introductory French 2,https://sydney.edu.au/courses/units-of-study/2019/frnc/frnc1602.html,
Arts and Social Sciences,French Studies,FRNC,UG,Semester 1,FRNC2001,Intermediate French 1,https://sydney.edu.au/courses/units-of-study/2019/frnc/frnc2001.html,
Arts and Social Sciences,French Studies,FRNC,UG,Semester 2,FRNC2002,Intermediate French 2,https://sydney.edu.au/courses/units-of-study/2019/frnc/frnc2002.html,
Arts and Social Sciences,French Studies,FRNC,UG,Semester 1,FRNC2603,Introductory French 3,https://sydney.edu.au/courses/units-of-study/2019/frnc/frnc2603.html,
Arts and Social Sciences,French Studies,FRNC,UG,Semester 2,FRNC2604,Introductory French 4,https://sydney.edu.au/courses/units-of-study/2019/frnc/frnc2604.html,
Arts and Social Sciences,French Studies,FRNC,UG,Semester 1,FRNC2625,Textes et Société 1: Identités en France,https://sydney.edu.au/courses/units-of-study/2019/frnc/frnc2625.html,
Arts and Social Sciences,French Studies,FRNC,UG,Semester 1,FRNC2627,French Contemporary History and Culture,https://sydney.edu.au/courses/units-of-study/2019/frnc/frnc2627.html,
Arts and Social Sciences,French Studies,FRNC,UG,Semester 2,FRNC2630,Diversity in the French Speaking World,https://sydney.edu.au/courses/units-of-study/2019/frnc/frnc2630.html,Taught in online/distance mode
Arts and Social Sciences,French Studies,FRNC,UG,Semester 1,FRNC2656,French Sociolinguistics,https://sydney.edu.au/courses/units-of-study/2019/frnc/frnc2656.html,
Arts and Social Sciences,French Studies,FRNC,UG,Semester 1,FRNC2675,Nouveaux Médias et Francophonie,https://sydney.edu.au/courses/units-of-study/2019/frnc/frnc2675.html,
Arts and Social Sciences,French Studies,FRNC,UG,Semester 2,FRNC2688,Nouvelles textualités,https://sydney.edu.au/courses/units-of-study/2019/frnc/frnc2688.html,
Arts and Social Sciences,French Studies,FRNC,UG,Semester 2,FRNC2689,Le Polar à Paris,https://sydney.edu.au/courses/units-of-study/2019/frnc/frnc2689.html,
Arts and Social Sciences,French Studies,FRNC,UG,Semester 1,FRNC3001,Advanced French 1,https://sydney.edu.au/courses/units-of-study/2019/frnc/frnc3001.html,
Arts and Social Sciences,French Studies,FRNC,UG,Semester 2,FRNC3002,Advanced French 2,https://sydney.edu.au/courses/units-of-study/2019/frnc/frnc3002.html,
Arts and Social Sciences,French Studies,FRNC,UG,Semester 1,FRNC3605,Senior French 3,https://sydney.edu.au/courses/units-of-study/2019/frnc/frnc3605.html,
Arts and Social Sciences,French Studies,FRNC,UG,Semester 2,FRNC3606,Senior French 4,https://sydney.edu.au/courses/units-of-study/2019/frnc/frnc3606.html,
Arts and Social Sciences,French Studies,FRNC,UG,Semester 1,FRNC3623,Intermediate French 3,https://sydney.edu.au/courses/units-of-study/2019/frnc/frnc3623.html,
Arts and Social Sciences,French Studies,FRNC,UG,Semester 2,FRNC3624,Intermediate French 4,https://sydney.edu.au/courses/units-of-study/2019/frnc/frnc3624.html,
Arts and Social Sciences,French Studies,FRNC,UG,Semester 1,FRNC3633,Advanced French 3,https://sydney.edu.au/courses/units-of-study/2019/frnc/frnc3633.html,
Arts and Social Sciences,French Studies,FRNC,UG,Semester 1,FRNC3634,Senior French 10,https://sydney.edu.au/courses/units-of-study/2019/frnc/frnc3634.html,
Arts and Social Sciences,French Studies,FRNC,UG,Semester 1,FRNC3684,Rucits de Vie: Life Writing in French,https://sydney.edu.au/courses/units-of-study/2019/frnc/frnc3684.html,
Arts and Social Sciences,French Studies,FRNC,UG,Semester 1,FRNC4113,Theories and Methods in French Studies,https://sydney.edu.au/courses/units-of-study/2019/frnc/frnc4113.html,Requires closely-related major AND several semesters of relevant studies; Enrolment quota (limited places available)
Arts and Social Sciences,French Studies,FRNC,UG,Semester 2,FRNC4114,Research Topics in French Studies,https://sydney.edu.au/courses/units-of-study/2019/frnc/frnc4114.html,Requires closely-related major AND several semesters of relevant studies; Enrolment quota (limited places available)
Arts and Social Sciences,Gender and Cultural Studies,GCST,UG,Semester 1,GCST1601,Introduction to Cultural Studies,https://sydney.edu.au/courses/units-of-study/2019/gcst/gcst1601.html,
Arts and Social Sciences,Gender and Cultural Studies,GCST,UG,Semester 1,GCST1602,Introduction to Gender Studies,https://sydney.edu.au/courses/units-of-study/2019/gcst/gcst1602.html,
Arts and Social Sciences,Gender and Cultural Studies,GCST,UG,Semester 2,GCST1603,Screen Cultures and Gender: Film to Apps,https://sydney.edu.au/courses/units-of-study/2019/gcst/gcst1603.html,
Arts and Social Sciences,Gender and Cultural Studies,GCST,UG,Semester 2,GCST1604,Introduction to Diversity,https://sydney.edu.au/courses/units-of-study/2019/gcst/gcst1604.html,
Arts and Social Sciences,Gender and Cultural Studies,GCST,UG,Semester 2,GCST2603,Animal/Human Cultures,https://sydney.edu.au/courses/units-of-study/2019/gcst/gcst2603.html,
Arts and Social Sciences,Gender and Cultural Studies,GCST,UG,Semester 2,GCST2605,Representing Race and Gender,https://sydney.edu.au/courses/units-of-study/2019/gcst/gcst2605.html,
Arts and Social Sciences,Gender and Cultural Studies,GCST,UG,Semester 2,GCST2610,"Intimacy, Love and Friendship",https://sydney.edu.au/courses/units-of-study/2019/gcst/gcst2610.html,
Arts and Social Sciences,Gender and Cultural Studies,GCST,UG,Semester 1,GCST2612,Youth and Youth Culture,https://sydney.edu.au/courses/units-of-study/2019/gcst/gcst2612.html,
Arts and Social Sciences,Gender and Cultural Studies,GCST,UG,Semester 1,GCST2630,Consumer Cultures,https://sydney.edu.au/courses/units-of-study/2019/gcst/gcst2630.html,
Arts and Social Sciences,Gender and Cultural Studies,GCST,UG,Semester 1,GCST2631,Gender and Environment,https://sydney.edu.au/courses/units-of-study/2019/gcst/gcst2631.html,
Arts and Social Sciences,Gender and Cultural Studies,GCST,UG,Semester 2,GCST3630,Everyday Life: Theories and Practices,https://sydney.edu.au/courses/units-of-study/2019/gcst/gcst3630.html,
Arts and Social Sciences,Gender and Cultural Studies,GCST,UG,Semester 1,GCST3631,"Gender, Communities and Belonging",https://sydney.edu.au/courses/units-of-study/2019/gcst/gcst3631.html,
Arts and Social Sciences,Gender and Cultural Studies,GCST,UG,Semester 1,GCST4200,Arguing the Point,https://sydney.edu.au/courses/units-of-study/2019/gcst/gcst4200.html,Requires closely-related major AND several semesters of relevant studies; Enrolment quota (limited places available)
Arts and Social Sciences,Gender and Cultural Studies,GCST,UG,Semester 1,GCST4203,Gender in Cultural Theory,https://sydney.edu.au/courses/units-of-study/2019/gcst/gcst4203.html,Requires closely-related major AND several semesters of relevant studies; Enrolment quota (limited places available)
Arts and Social Sciences,Gender and Cultural Studies,GCST,UG,Semester 1,GCST4206,"Gender, Media and Consumer Societies",https://sydney.edu.au/courses/units-of-study/2019/gcst/gcst4206.html,Requires closely-related major AND several semesters of relevant studies; Enrolment quota (limited places available)
Arts and Social Sciences,Government and International Relations,GOVT,UG,Both semesters,GOVT1621,Introduction to International Relations,https://sydney.edu.au/courses/units-of-study/2019/govt/govt1621.html,
Arts and Social Sciences,Government and International Relations,GOVT,UG,Both semesters,GOVT1641,Introduction to Politics,https://sydney.edu.au/courses/units-of-study/2019/govt/govt1641.html,
Arts and Social Sciences,Government and International Relations,GOVT,UG,Both semesters,GOVT1661,Popular Culture and Politics,https://sydney.edu.au/courses/units-of-study/2019/govt/govt1661.html,
Arts and Social Sciences,Government and International Relations,GOVT,UG,Semester 2,GOVT2111,Human Rights and Australian Politics,https://sydney.edu.au/courses/units-of-study/2019/govt/govt2111.html,
Arts and Social Sciences,Government and International Relations,GOVT,UG,Semester 1,GOVT2112,Modern Political Thought,https://sydney.edu.au/courses/units-of-study/2019/govt/govt2112.html,
Arts and Social Sciences,Government and International Relations,GOVT,UG,Semester 2,GOVT2117,Comparative Politics,https://sydney.edu.au/courses/units-of-study/2019/govt/govt2117.html,
Arts and Social Sciences,Government and International Relations,GOVT,UG,Semester 1,GOVT2119,Southeast Asia: Dilemmas of Development,https://sydney.edu.au/courses/units-of-study/2019/govt/govt2119.html,
Arts and Social Sciences,Government and International Relations,GOVT,UG,Semester 1,GOVT2120,New Zealand and Pacific Politics,https://sydney.edu.au/courses/units-of-study/2019/govt/govt2120.html,
Arts and Social Sciences,Government and International Relations,GOVT,UG,Semester 1,GOVT2225,International Security in 21st Century,https://sydney.edu.au/courses/units-of-study/2019/govt/govt2225.html,
Arts and Social Sciences,Government and International Relations,GOVT,UG,Semester 2,GOVT2226,International Organisations,https://sydney.edu.au/courses/units-of-study/2019/govt/govt2226.html,
Arts and Social Sciences,Government and International Relations,GOVT,UG,Semester 1,GOVT2228,Environmental Politics,https://sydney.edu.au/courses/units-of-study/2019/govt/govt2228.html,
Arts and Social Sciences,Government and International Relations,GOVT,UG,Semester 2,GOVT2603,Media Politics and Political Communication,https://sydney.edu.au/courses/units-of-study/2019/govt/govt2603.html,
Arts and Social Sciences,Government and International Relations,GOVT,UG,Semester 1,GOVT2617,Introduction to Non-Traditional Security,https://sydney.edu.au/courses/units-of-study/2019/govt/govt2617.html,
Arts and Social Sciences,Government and International Relations,GOVT,UG,Both semesters,GOVT2921,Intermediate International Relations,https://sydney.edu.au/courses/units-of-study/2019/govt/govt2921.html,
Arts and Social Sciences,Government and International Relations,GOVT,UG,Both semesters,GOVT2941,Making Policy in Political Context,https://sydney.edu.au/courses/units-of-study/2019/govt/govt2941.html,
Arts and Social Sciences,Government and International Relations,GOVT,UG,Both semesters,GOVT2991,Political Analysis,https://sydney.edu.au/courses/units-of-study/2019/govt/govt2991.html,
Arts and Social Sciences,Government and International Relations,GOVT,UG,Semester 1,GOVT3622,Politics of Intl Economic Relations,https://sydney.edu.au/courses/units-of-study/2019/govt/govt3622.html,
