Course,University,URL
"ENGINEERING, B.S.",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/engineering/engineering-bs/
"INDUSTRIAL ENGINEERING, B.S. (ENGINEERING)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/engineering/industrial-engineering-bs/
LIBERAL ARTS AND EARTH AND MINERAL SCIENCES CONCURRENT DEGREE; LIBERAL ARTS AND ENGINEERING CONCURRENT DEGREE (ENGINEERING),Penn State University,https://bulletins.psu.edu/undergraduate/colleges/engineering/liberal-arts-earth-mineral-sciences-ba-bs/
"MECHANICAL ENGINEERING, B.S. (ENGINEERING)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/engineering/mechanical-engineering-bs/
"NUCLEAR ENGINEERING, B.S.",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/engineering/nuclear-engineering-bs/
"SURVEYING ENGINEERING, B.S.",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/engineering/surveying-engineering-bs/
"BIOMEDICAL ENGINEERING TECHNOLOGY, A.ENGT.",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/engineering/biomedical-engineering-technology-aet/
"ELECTRICAL ENGINEERING TECHNOLOGY, A.ENGT.",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/engineering/electrical-engineering-technology-aengt/
"MECHANICAL ENGINEERING TECHNOLOGY, A.ENGT.",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/engineering/mechanical-engineering-technology-aengt/
"SURVEYING ENGINEERING TECHNOLOGY, A.ENGT.",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/engineering/surveying-engineering-technology-aengt/
"BIOLOGICAL ENGINEERING, MINOR",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/engineering/biological-engineering-minor/
"BIOMEDICAL ENGINEERING, MINOR",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/engineering/biomedical-engineering-minor/
"CYBERSECURITY COMPUTATIONAL FOUNDATIONS, MINOR",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/engineering/cybersecurity-computational-foundations-minor/
"ENGINEERING LEADERSHIP DEVELOPMENT, MINOR",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/engineering/engineering-leadership-development-minor/
"ENGINEERING MECHANICS, MINOR",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/engineering/engineering-mechanics-minor/
"ENVIRONMENTAL ENGINEERING, MINOR",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/engineering/environmental-engineering-minor/
"INFORMATION SCIENCES AND TECHNOLOGY FOR AEROSPACE ENGINEERING, MINOR",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/engineering/information-sciences-technology-aerospace-engineering-minor/
"INFORMATION SCIENCES AND TECHNOLOGY FOR INDUSTRIAL ENGINEERING, MINOR",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/engineering/information-sciences-technology-industrial-engineering-minor/
"INTERNATIONAL ENGINEERING, MINOR",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/engineering/international-engineering-minor/
"NANOTECHNOLOGY, MINOR",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/engineering/nanotechnology-minor/
"PRODUCT REALIZATION, MINOR",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/engineering/product-realization-minor/
"RESIDENTIAL CONSTRUCTION, MINOR",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/engineering/residential-construction-minor/
"SERVICE ENTERPRISE ENGINEERING, MINOR",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/engineering/service-enterprise-engineering-minor/
"SIX SIGMA, MINOR",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/engineering/six-sigma-minor/
"ENGINEERING AND COMMUNITY ENGAGEMENT, CERTIFICATE",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/engineering/engineering-community-engagement-certificate/
"ENGINEERING DESIGN, CERTIFICATE",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/engineering/engineering-design-certificate/
"HOUSING, CERTIFICATE",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/engineering/housing-certificate/
"INTERNATIONAL ENGINEERING, CERTIFICATE",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/engineering/international-engineering-certificate/
"NANOTECHNOLOGY, CERTIFICATE",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/engineering/nanotechnology-certificate/
"SPACE SYSTEMS ENGINEERING, CERTIFICATE",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/engineering/space-systems-engineering-certificate/
"ATHLETIC TRAINING, B.S.",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/athletic-training-bs/
"BIOBEHAVIORAL HEALTH, B.S. (HEALTH AND HUMAN DEVELOPMENT)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/biobehavioral-health-bs/
"COMMUNICATION SCIENCES AND DISORDERS, B.S.",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/communication-sciences-disorders-bs/
"HEALTH POLICY AND ADMINISTRATION, B.S. (HEALTH AND HUMAN DEVELOPMENT)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/health-policy-administration-bs/
"HOSPITALITY MANAGEMENT, B.S. (HEALTH AND HUMAN DEVELOPMENT)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/hospitality-management-bs/
"HUMAN DEVELOPMENT AND FAMILY STUDIES, B.S. (HEALTH AND HUMAN DEVELOPMENT)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/human-development-family-studies-bs/
"KINESIOLOGY, B.S. (HEALTH AND HUMAN DEVELOPMENT)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/kinesiology-bs/
"NUTRITIONAL SCIENCES, B.S.",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/nutritional-sciences-bs/
"RECREATION, PARK, AND TOURISM MANAGEMENT, B.S.",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/recreation-park-tourism-management-bs/
"HUMAN DEVELOPMENT AND FAMILY STUDIES, A.S. (HEALTH AND HUMAN DEVELOPMENT)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/human-development-family-studies-as/
"DEAFNESS AND HEARING STUDIES, MINOR",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/deafness-hearing-studies-minor/
"DIVERSITY AND INCLUSION IN HEALTH AND HUMAN DEVELOPMENT, MINOR",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/diversity-inclusion-health-human-development/
"GLOBAL HEALTH, MINOR",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/global-health-minor/
"HEALTH POLICY AND ADMINISTRATION, MINOR",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/health-policy-administration-minor/
"HUMAN DEVELOPMENT AND FAMILY STUDIES, MINOR",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/human-development-family-studies-minor/
"INFORMATION SCIENCES AND TECHNOLOGY IN HEALTH POLICY AND ADMINISTRATION, MINOR",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/information-sciences-technology-health-policy-administration-minor/
"KINESIOLOGY, MINOR",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/kinesiology-minor/
"NUTRITIONAL SCIENCES, MINOR",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/nutritional-sciences-minor/
"RECREATION, PARK, AND TOURISM MANAGEMENT, MINOR",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/recreation-park-tourism-management-minor/
"ADULT DEVELOPMENT AND AGING SERVICES, CERTIFICATE",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/adult-development-aging-services-certificate/
"CHILDREN, YOUTH AND FAMILY SERVICES, CERTIFICATE",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/children-youth-family-services-certificate/
"MEETING AND EVENT MANAGEMENT, CERTIFICATE",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/health-human-development/meeting-event-management-certificate/
"CYBERSECURITY ANALYTICS AND OPERATIONS, B.S.",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/information-sciences-technology/cybersecurity-analytics-operations-bs/
"DATA SCIENCES, B.S. (INFORMATION SCIENCES AND TECHNOLOGY)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/information-sciences-technology/data-sciences-bs/
"INFORMATION SCIENCES AND TECHNOLOGY, B.A.",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/information-sciences-technology/information-sciences-technology-ba/
"INFORMATION SCIENCES AND TECHNOLOGY, B.S. (INFORMATION SCIENCES AND TECHNOLOGY)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/information-sciences-technology/information-sciences-technology-bs/
"SECURITY AND RISK ANALYSIS, B.S. (INFORMATION SCIENCES AND TECHNOLOGY)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/information-sciences-technology/security-risk-analysis-bs/
"INFORMATION SCIENCES AND TECHNOLOGY, A.S. (INFORMATION SCIENCES AND TECHNOLOGY)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/information-sciences-technology/information-sciences-technology-as/
"INFORMATION SCIENCES AND TECHNOLOGY, MINOR",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/information-sciences-technology/information-sciences-technology-minor/
"SECURITY AND RISK ANALYSIS, MINOR",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/information-sciences-technology/security-risk-analysis-minor/
"ENTERPRISE ARCHITECTURE, CERTIFICATE",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/information-sciences-technology/enterprise-architecture-certificate/
"INFORMATION SCIENCES AND TECHNOLOGY, CERTIFICATE",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/information-sciences-technology/information-sciences-technology-certificate/
"NATIONAL SECURITY AGENCY, CERTIFICATE",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/information-sciences-technology/national-security-agency-certificate/
"SECURITY AND RISK ANALYSIS, CERTIFICATE",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/information-sciences-technology/security-risk-analysis-certificate/
BACHELOR OF PHILOSOPHY DEGREE,Penn State University,https://bulletins.psu.edu/undergraduate/colleges/intercollege/bachelor-philosophy-degree/
"BUSINESS, B.S. (INTERCOLLEGE)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/intercollege/business-bs/
"ASTROBIOLOGY, MINOR",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/intercollege/astrobiology-minor/
"BIOETHICS AND MEDICAL HUMANITIES, MINOR",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/intercollege/bioethics-medical-humanities-minor/
"CHILD MALTREATMENT AND ADVOCACY STUDIES, MINOR",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/intercollege/child-maltreatment-advocacy-studies-minor/
"CIVIC AND COMMUNITY ENGAGEMENT, MINOR",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/intercollege/civic-community-engagement-minor/
"DISABILITY STUDIES, MINOR",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/intercollege/disability-studies-minor/
"ENTREPRENEURSHIP AND INNOVATION, MINOR",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/intercollege/entrepreneurship-innovation-minor/
"ENVIRONMENTAL INQUIRY, MINOR",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/intercollege/environmental-inquiry-minor/
"GERONTOLOGY, MINOR",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/intercollege/gerontology-minor/
"MILITARY STUDIES, MINOR",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/intercollege/military-studies-minor/
"NEUROSCIENCE, MINOR",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/intercollege/neuroscience-minor/
"SCIENCE, TECHNOLOGY, AND SOCIETY, MINOR",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/intercollege/science-technology-society-minor/
"SUSTAINABILITY LEADERSHIP, MINOR",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/intercollege/sustainability-leadership-minor/
"PRESIDENTIAL LEADERSHIP ACADEMY, CERTIFICATE",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/intercollege/presidential-leadership-academy-certificate/
"AFRICAN AMERICAN STUDIES, B.A.",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/african-american-studies-ba/
"AFRICAN AND AFRICAN AMERICAN STUDIES, B.A.",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/african-african-american-studies-ba/
"AFRICAN AND AFRICAN AMERICAN STUDIES, B.S.",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/african-african-american-studies-bs/
"AFRICAN STUDIES, B.A.",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/african-studies-ba/
"ANTHROPOLOGICAL SCIENCE, B.S.",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/anthropological-science-bs/
"ANTHROPOLOGY, B.A.",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/anthropology-ba/
"ARCHAEOLOGICAL SCIENCE, B.S.",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/archaeological-science-bs/
"ASIAN STUDIES, B.A.",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/asian-studies-ba/
"BIOLOGICAL ANTHROPOLOGY, B.S.",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/biological-anthropology-bs/
"CHINESE, B.A.",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/chinese-ba/
"CLASSICS AND ANCIENT MEDITERRANEAN STUDIES, B.A.",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/classics-ancient-mediterranean-studies-ba/
"COMMUNICATION ARTS AND SCIENCES, B.A. (LIBERAL ARTS)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/communication-arts-sciences-ba/
"COMMUNICATION ARTS AND SCIENCES, B.S.",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/communication-arts-sciences-bs/
"COMPARATIVE LITERATURE, B.A.",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/comparative-literature-ba/
"CRIMINOLOGY, B.A.",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/criminology-ba/
"CRIMINOLOGY, B.S.",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/criminology-bs/
"ECONOMICS, B.A. (LIBERAL ARTS)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/economics-ba/
"ECONOMICS, B.S.",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/economics-bs/
"ENGLISH, B.A. (LIBERAL ARTS)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/english-ba/
"FRENCH AND FRANCOPHONE STUDIES, B.A.",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/french-francophone-studies-ba/
"FRENCH AND FRANCOPHONE STUDIES, B.S.",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/french-francophone-studies-bs/
"GERMAN, B.A.",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/german-ba/
"GERMAN, B.S.",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/german-bs/
GLOBAL AND INTERNATIONAL STUDIES MAJOR,Penn State University,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/global-international-studies-major/
"GLOBAL AND INTERNATIONAL STUDIES, B.A.",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/global-international-studies-ba/
"GLOBAL AND INTERNATIONAL STUDIES, B.S.",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/global-international-studies-bs/
"HISTORY, B.A. (LIBERAL ARTS)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/history-ba/
"INTEGRATED SOCIAL SCIENCES, B.S.",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/integrated-social-sciences-bs/
"INTERNATIONAL POLITICS, B.A.",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/international-politics-ba/
"ITALIAN, B.A.",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/italian-ba/
"ITALIAN, B.S.",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/italian-bs/
"JAPANESE, B.A.",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/japanese-ba/
"JEWISH STUDIES, B.A.",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/jewish-studies-ba/
"LABOR AND EMPLOYMENT RELATIONS, B.A.",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/labor-employment-relations-ba/
"LABOR AND EMPLOYMENT RELATIONS, B.S.",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/labor-employment-relations-bs/
"LATIN AMERICAN STUDIES, B.A.",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/latin-american-studies-ba/
"LAW AND SOCIETY, B.A.",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/law-society-ba/
"LETTERS, ARTS, AND SCIENCES, B.A. (LIBERAL ARTS)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/letters-arts-sciences-ba/
LIBERAL ARTS AND EARTH AND MINERAL SCIENCES CONCURRENT DEGREE; LIBERAL ARTS AND ENGINEERING CONCURRENT DEGREE (LIBERAL ARTS),Penn State University,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/liberal-arts-earth-mineral-sciences-ba-bs/
"MEDIEVAL STUDIES, B.A.",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/medieval-studies-ba/
"ORGANIZATIONAL AND PROFESSIONAL COMMUNICATION, B.A.",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/organizational-professional-communication-ba/
"ORGANIZATIONAL AND PROFESSIONAL COMMUNICATION, B.S.",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/organizational-professional-communication-bs/
"ORGANIZATIONAL LEADERSHIP, B.A.",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/organizational-leadership-ba/
"ORGANIZATIONAL LEADERSHIP, B.S.",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/organizational-leadership-bs/
"PHILOSOPHY, B.A.",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/philosophy-ba/
"POLITICAL SCIENCE, B.A. (LIBERAL ARTS)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/political-science-ba/
"POLITICAL SCIENCE, B.S.",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/political-science-bs/
"PSYCHOLOGY, B.A. (LIBERAL ARTS)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/psychology-ba/
"PSYCHOLOGY, B.S. (LIBERAL ARTS)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/psychology-bs/
"RUSSIAN TRANSLATION, B.S.",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/russian-translation-bs/
"RUSSIAN, B.A.",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/russian-ba/
"SOCIAL DATA ANALYTICS, B.S.",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/social-data-analytics-bs/
"SOCIOLOGY, B.A.",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/sociology-ba/
"SOCIOLOGY, B.S. (LIBERAL ARTS)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/sociology-bs/
"SPANISH, B.A.",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/spanish-ba/
"SPANISH, B.S.",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/spanish-bs/
"WOMEN'S STUDIES, B.A.",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/womens-studies-ba/
"WOMEN'S STUDIES, B.S.",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/womens-studies-bs/
"LABOR AND EMPLOYMENT RELATIONS, A.S.",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/labor-employment-relations-as/
"LETTERS, ARTS, AND SCIENCES, A.A. (LIBERAL ARTS)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/letters-arts-sciences-aa/
"AFRICAN AMERICAN STUDIES, MINOR",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/african-american-studies-minor/
"AFRICAN STUDIES, MINOR",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/african-studies-minor/
"ANTHROPOLOGY, MINOR",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/anthropology-minor/
"ARABIC LANGUAGE, MINOR",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/arabic-language-minor/
"ASIAN STUDIES, MINOR",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/asian-studies-minor/
"BLACK DIASPORA STUDIES, MINOR",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/black-diaspora-studies-minor/
"BUSINESS AND THE LIBERAL ARTS, MINOR",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/business-liberal-arts-minor/
"CHINESE LANGUAGE, MINOR",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/chinese-language-minor/
"CLASSICS AND ANCIENT MEDITERRANEAN STUDIES, MINOR",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/classics-ancient-mediterranean-studies-minor/
"COMMUNICATION ARTS AND SCIENCES, MINOR",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/communication-arts-sciences-minor/
"CREATIVE WRITING, MINOR",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/creative-writing-minor/
"DISPUTE MANAGEMENT AND RESOLUTION, MINOR",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/dispute-management-resolution-minor/
"ECONOMICS, MINOR",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/economics-minor/
"ENGLISH, MINOR (LIBERAL ARTS)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/english-minor/
"ETHICS, MINOR",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/ethics-minor/
"FRENCH AND FRANCOPHONE STUDIES, MINOR",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/french-francophone-studies-minor/
"GERMAN, MINOR",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/german-minor/
"GLOBAL AND INTERNATIONAL STUDIES, MINOR",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/global-international-studies-minor/
"GLOBAL SECURITY, MINOR",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/global-security-minor/
"GREEK, MINOR",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/greek-minor/
"HEBREW, MINOR",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/hebrew-minor/
"HISTORY, MINOR (LIBERAL ARTS)",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/history-minor/
"INFORMATION SCIENCES AND TECHNOLOGY FOR COMMUNICATION ARTS AND SCIENCES, MINOR",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/information-sciences-technology-communication-arts-sciences-minor/
"INFORMATION SCIENCES AND TECHNOLOGY FOR LABOR STUDIES AND EMPLOYMENT RELATIONS, MINOR",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/information-sciences-technology-labor-studies-employment-relations-minor/
"INFORMATION SYSTEMS AND STATISTICAL ANALYSIS, MINOR",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/information-systems-statistical-analysis-minor/
"ITALIAN, MINOR",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/italian-minor/
"JAPANESE LANGUAGE, MINOR",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/japanese-language-minor/
"JEWISH STUDIES, MINOR",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/jewish-studies-minor/
"KOREAN LANGUAGE, MINOR",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/korean-language-minor/
"LABOR STUDIES AND EMPLOYMENT RELATIONS, MINOR",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/labor-studies-employment-relations-minor/
"LATIN AMERICAN STUDIES, MINOR",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/latin-american-studies-minor/
"LATIN, MINOR",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/latin-minor/
"LATINA AND LATINO STUDIES, MINOR",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/latina-latino-studies-minor/
"LINGUISTICS, MINOR",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/linguistics-minor/
"MEDIEVAL STUDIES, MINOR",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/medieval-studies-minor/
"MIDDLE EAST STUDIES, MINOR",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/middle-east-studies-minor/
"ORGANIZATIONAL LEADERSHIP, MINOR",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/organizational-leadership-minor/
"PENNSYLVANIA STUDIES, MINOR",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/pennsylvania-studies-minor/
"PHILOSOPHY, MINOR",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/philosophy-minor/
"POLITICAL SCIENCE, MINOR",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/political-science-minor/
"PORTUGUESE, MINOR",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/portuguese-minor/
"PSYCHOLOGY, MINOR",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/psychology-minor/
"RELIGIOUS STUDIES, MINOR",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/religious-studies-minor/
"RHETORIC, MINOR",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/rhetoric-minor/
"RUSSIAN AREA STUDIES, MINOR",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/russian-area-studies-minor/
"RUSSIAN TRANSLATION, MINOR",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/russian-translation-minor/
"RUSSIAN, MINOR",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/russian-minor/
"SEXUALITY AND GENDER STUDIES, MINOR",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/sexuality-gender-studies-minor/
"SOCIOLOGY, MINOR",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/sociology-minor/
"SPANISH, MINOR",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/spanish-minor/
"TEACHING ENGLISH TO SPEAKERS OF OTHER LANGUAGES, MINOR",Penn State University,https://bulletins.psu.edu/undergraduate/colleges/liberal-arts/teaching-english-speakers-other-languages-minor/
