Course,URL,University
Sustainable Environmental Design,https://ucdavis.pubs.curricunet.com/Catalog/sustainable-environmental-design,"University of California, Davis"
"Teaching Credential/M.A. Program; Education, School of",https://ucdavis.pubs.curricunet.com/Catalog/teaching-credential,"University of California, Davis"
Technocultural Studies,https://ucdavis.pubs.curricunet.com/Catalog/tcs,"University of California, Davis"
Technology Management Minor; Graduate School of Management,https://ucdavis.pubs.curricunet.com/Catalog/technology-management,"University of California, Davis"
Textiles (Graduate Group),https://ucdavis.pubs.curricunet.com/Catalog/textiles-graduate-group,"University of California, Davis"
Textiles & Clothing,https://ucdavis.pubs.curricunet.com/Catalog/txc,"University of California, Davis"
Theatre & Dance,https://ucdavis.pubs.curricunet.com/Catalog/dra,"University of California, Davis"
Transportation Technology & Policy (Graduate Group),https://ucdavis.pubs.curricunet.com/Catalog/ttp,"University of California, Davis"
UC Davis Study Abroad,https://ucdavis.pubs.curricunet.com/Catalog/eap,"University of California, Davis"
UC Washington Center,https://ucdavis.pubs.curricunet.com/Catalog/washington,"University of California, Davis"
University Honors Program,https://ucdavis.pubs.curricunet.com/Catalog/hnr,"University of California, Davis"
University Writing Program,https://ucdavis.pubs.curricunet.com/Catalog/uwp,"University of California, Davis"
"Veterinary Medicine, School of",https://ucdavis.pubs.curricunet.com/Catalog/veterinary-medicine,"University of California, Davis"
Viticulture & Enology,https://ucdavis.pubs.curricunet.com/Catalog/ven,"University of California, Davis"
Viticulture & Enology (Graduate Group),https://ucdavis.pubs.curricunet.com/Catalog/viticulture-enology-graduate-group,"University of California, Davis"
War-Peace Studies Minor; International Relations,https://ucdavis.pubs.curricunet.com/Catalog/war-peace-studies,"University of California, Davis"
"Watershed Science Minor; Land, Air & Water Resources",https://ucdavis.pubs.curricunet.com/Catalog/watershed-science,"University of California, Davis"
"Wildlife, Fish, & Conservation Biology",https://ucdavis.pubs.curricunet.com/Catalog/wfc,"University of California, Davis"
