Course,URL,University
CAS AR 280: Eating and Drinking in the Ancient World,https://www.bu.edu/academics/cas/courses/cas-ar-280/,Boston University
CAS AR 283: North American Archaeology,https://www.bu.edu/academics/cas/courses/cas-ar-283/,Boston University
CAS AR 290: Human Impacts on Ancient Environments,https://www.bu.edu/academics/cas/courses/cas-ar-290/,Boston University
CAS AR 307: Archaeological Science,https://www.bu.edu/academics/cas/courses/cas-ar-307/,Boston University
CAS AR 330: Greek Archaeology,https://www.bu.edu/academics/cas/courses/cas-ar-330/,Boston University
CAS AR 338: Mare Nostrum: Material Culture and Identity after Alexander,https://www.bu.edu/academics/cas/courses/cas-ar-338/,Boston University
CAS AR 342: Archaeology in the Holy Land,https://www.bu.edu/academics/cas/courses/cas-ar-342/,Boston University
"CAS AR 347: Egypt and Northeast Africa: Early States in Egypt, Nubia, and Eritrea/Ethiopia",https://www.bu.edu/academics/cas/courses/cas-ar-347/,Boston University
"CAS AR 348: Gods, Graves and Pyramids: Ancient Egyptian Religion and Ritual",https://www.bu.edu/academics/cas/courses/cas-ar-348/,Boston University
CAS AR 370: Archaeology of Colonial America,https://www.bu.edu/academics/cas/courses/cas-ar-370/,Boston University
CAS AR 375: Oral History and Written Records in Archaeology,https://www.bu.edu/academics/cas/courses/cas-ar-375/,Boston University
CAS AR 390: The Archaeology of Southeast Asia,https://www.bu.edu/academics/cas/courses/cas-ar-390/,Boston University
CAS AR 401: Senior Independent Work,https://www.bu.edu/academics/cas/courses/cas-ar-401/,Boston University
CAS AR 402: Senior Independent Work,https://www.bu.edu/academics/cas/courses/cas-ar-402/,Boston University
CAS AR 410: Archaeological Research Design and Materials Analysis,https://www.bu.edu/academics/cas/courses/cas-ar-410/,Boston University
CAS AR 450: Methods and Theory of Archaeology,https://www.bu.edu/academics/cas/courses/cas-ar-450/,Boston University
CAS AR 480: Archaeological Ethics and the Law,https://www.bu.edu/academics/cas/courses/cas-ar-480/,Boston University
CAS AR 492: Directed Study in Archaeology,https://www.bu.edu/academics/cas/courses/cas-ar-492/,Boston University
CAS AR 500: Public Archaeology in the United States,https://www.bu.edu/academics/cas/courses/cas-ar-500/,Boston University
CAS AR 503: Archaeological Field Methods: Survey and Excavation,https://www.bu.edu/academics/cas/courses/cas-ar-503/,Boston University
CAS AR 506: Regional Archaeology and Geographical Information Systems (GIS),https://www.bu.edu/academics/cas/courses/cas-ar-506/,Boston University
CAS AR 510: Proposal Writing for Social Science Research,https://www.bu.edu/academics/cas/courses/cas-ar-510/,Boston University
