Course_Name,Course_Level,Course_Type,Cource_Description,University_Name,Link
Master of Music International Pedagogy (coursework and dissertation) (12550),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=c439
Master of Music International Pedagogy (coursework) (12570),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=c453
Master of Forensic Anthropology (coursework and dissertation) (72580),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=c1425
Graduate Diploma in Forensic Anthropology (72380),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=c1426
Graduate Certificate in Forensic Anthropology (72280),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=c1427
Master of Exercise Science (thesis and coursework) (51610),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=c292
Master of Exercise Science (coursework or coursework and dissertation) (52510),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=c294
Master of Ore Deposit Geology (coursework) (70590),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=c299
Graduate Certificate in Business (41210),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=c322
Doctor of Medicine (90850),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=c337
Master of Mining and Energy Law (coursework) (20550),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=c340
Master of Clinical Pathology (coursework or coursework and dissertation) (92510),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=c383
Master of Commercial and Resources Law (coursework) (20560),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=c354
Advanced Diploma in Indigenous Legal Studies (DA002),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=cAD2
Master of Professional Engineering (62550),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=c356
Master of Business Administration (coursework and dissertation) (43520),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=c375
Graduate Certificate in Strategic Communication (12240),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=c373
Graduate Certificate in Architectural Conservation (25240),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=c371
Higher Degree by Research Preliminary (Dentistry) (80490),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=cf613
Graduate Certificate in Scientific and High Performance Computing (70260),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=c404
Graduate Certificate in Entrepreneurship and Innovation (41230),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=c400
Graduate Certificate in Autism Diagnosis (70230),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=c395
Graduate Diploma in Clinical Psychology (53370),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=c392
Graduate Diploma in Clinical Neuropsychology (53390),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=c391
Master of International Development (coursework or coursework and dissertation) (71550),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=c385
Master of Health Science  (coursework) (71540),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=c384
Master of Applied Finance (coursework) (42560),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=c357
Master of Studies (coursework or coursework and dissertation) (00500),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=c435
Graduate Diploma in Social Research Methods (12360),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=c382
Graduate Certificate in Social Research Methods (12260),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=c381
Master of Social Research Methods (coursework or coursework and dissertation) (12560),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=c377
Graduate Diploma in School Psychology (30360),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=c376
Graduate Diploma in Strategic Communication (12340),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=c372
Graduate Certificate in Studies (00200),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=c432
Graduate Diploma in International Commercial Law (21310),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=c369
Graduate Diploma in International Law (21320),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=c368
"Master of Law, Policy and Government (coursework) (21530)",,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=c367
Master of International Law (coursework) (21520),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=c366
Master of International Commercial Law (coursework) (21510),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=c362
Master of Agricultural Economics (coursework) (73530),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=c440
Master of Biomedical Science (coursework or coursework and dissertation) (71520),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=c359
Master of Heritage Studies (coursework or coursework and dissertation) (12530),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=c358
Higher Degree by Research Preliminary (Arts) (10490),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=cf611
Master of Business Administration (coursework and dissertation) and Master of International Commercial Law (coursework) (43540),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=cp2
Master of Business Administration (coursework and dissertation) and Master of Laws (coursework) (43530),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=cp1
Master of International Law (coursework) and Master of International Relations (coursework or coursework and dissertation) (21540),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=cp3
Master of Taxation Law (coursework or coursework and dissertation) (21550),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=c436
Master of Legal Practice (coursework) (21560),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=c1440
Graduate Diploma in Taxation Law (21350),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=c443
Higher Degree by Research Preliminary (Business) (40490),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=cf612
Doctor of Economics (40920),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=cf601
Higher Degree by Research Preliminary (Life and Physical Sciences) (50490),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=cf616
"Higher Degree by Research Preliminary (Engineering, Computing and Mathematics) (60490)",,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=cf614
Higher Degree by Research Preliminary (Natural and Agricultural Sciences) (70490),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=cf618
Doctor of Dental Science (80910),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=cf600
Higher Degree by Research Preliminary (Medicine) (90490),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=cf617
Higher Degree by Research Preliminary (Law) (20490),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=cf615
Master of Clinical Exercise Physiology (coursework or coursework and dissertation) (73520),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=c429
Graduate Diploma in Asian Studies (13380),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=c1420
Master of Public Policy (coursework or coursework and dissertation) (42580),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=c1412
Master of Data Science (coursework or coursework and dissertation) (62530),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=c1407
Doctor of Laws (20920),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=cf603
Master of Teaching – Secondary (coursework) (32550),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=c1414
Graduate Certificate in Economics (42230),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=c1442
Graduate Certificate in Early Childhood Education and Care (32330),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=c1438
Master of Curriculum Studies (coursework and dissertation) (32510),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=c15
Graduate Diploma in Curriculum Studies (32310),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=c16
Doctor of Philosophy and Master of Forensic Science (00880),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=c238
Graduate Diploma in Chinese Business Law (20390),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=c409
Graduate Certificate in Business Communications (40250),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=c40
Graduate Diploma in Economics (42330),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=c49
Graduate Certificate in Paediatric Sleep Science (91250),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=c106
Graduate Diploma in Dentistry (80320),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=c108
Graduate Certificate in Child Protection Practice (11280),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=c133
Master of Anatomical Sciences (coursework and dissertation) (53510),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=c184
Graduate Diploma in Anatomical Sciences (51300),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=c198
Higher Degree by Research Preliminary (Education) (30490),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=cf619
Master of Business Psychology (coursework) (73550),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=c1408
Master of Neonatology (coursework) (91580),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=c335
Graduate Diploma in Neonatology (91380),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=c336
Master of International Journalism (coursework or coursework and dissertation) (11590),,,,University of Western Australia,http://handbooks.uwa.edu.au/course-rules#code-11590
Advanced Diploma in Medical and Aboriginal Health Sciences (DA001),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=cAD1
Master of Child Health Research (thesis and coursework) (91610),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=c387
Master of Work Health and Safety (coursework or coursework and dissertation) (74530),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=c1418
Graduate Diploma in Work Health and Safety (52330),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=c201
Doctor of Philosophy and Master of Industrial and Organisational Psychology (01880/54580),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=c32
Master of Industrial and Organisational Psychology (coursework and dissertation) (53580),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=c195
Bachelor of Science (50110),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=h17050
Bachelor of Science (Biomedical Science) (50110),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=h17434
Bachelor of Science (Chemistry) (50110),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=h42607
Bachelor of Science (Molecular Biology and Biotechnology) (50110),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=h17453
Bachelor of Science (Pharmaceutical Science) (50110),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=h28869
